analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,gap_era,cdm_name
11,2019-04-01,2019-04-30,0,2214,0,-1.0842021724855044e-19,0.0017320709762260306,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-05-01,2019-05-31,0,2219,0,1.0842021724855044e-19,0.0017281749021957555,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-06-01,2019-06-30,0,2202,0,1.0842021724855044e-19,0.001741493617019909,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-07-01,2019-07-31,0,2210,0,0,0.0017352005065170545,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-08-01,2019-08-31,0,2191,0,0,0.00175022155028827,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-09-01,2019-09-30,0,2208,0,1.0842021724855044e-19,0.0017367695163568848,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-10-01,2019-10-31,0,2220,0,0,0.0017273977897377872,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-11-01,2019-11-30,0,2195,0,-2.168404344971009e-19,0.001747037652616581,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2019-12-01,2019-12-31,0,2173,0,0,0.0017646938894554302,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-01-01,2020-01-31,0,2079,0,0,0.0018443356811560488,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-02-01,2020-02-29,0,2064,0,1.0842021724855044e-19,0.001857714383425186,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-03-01,2020-03-31,0,2060,0,2.168404344971009e-19,0.0018613148816620743,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-04-01,2020-04-30,0,2055,0,1.0842021724855044e-19,0.0018658351784379325,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-05-01,2020-05-31,0,2069,0,0,0.0018532333017304914,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-06-01,2020-06-30,0,2073,0,-1.0842021724855044e-19,0.0018496639714017664,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-07-01,2020-07-31,0,2060,0,2.168404344971009e-19,0.0018613148816620743,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-08-01,2020-08-31,0,2036,0,1.0842021724855044e-19,0.001883214405748479,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-09-01,2020-09-30,0,2005,0,0,0.001912275756668862,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-10-01,2020-10-31,0,1982,0,0,0.0019344237192909656,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-11-01,2020-11-30,0,1954,0,0,0.0019620888113218455,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2020-12-01,2020-12-31,0,1963,0,0,0.001953110558792796,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-01-01,2021-01-31,0,1890,0,0,0.0020283951451174915,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-02-01,2021-02-28,0,1880,0,0,0.0020391624797868714,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-03-01,2021-03-31,0,1857,0,2.168404344971009e-19,0.0020643665275647087,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-04-01,2021-04-30,0,1862,0,0,0.0020588345288040277,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-05-01,2021-05-31,0,1838,0,0,0.0020856620434387212,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-06-01,2021-06-30,0,1795,0,0,0.0021355182814235076,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-07-01,2021-07-31,0,1795,0,0,0.0021355182814235076,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-08-01,2021-08-31,0,1779,0,0,0.002154683357675087,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-09-01,2021-09-30,0,1785,0,0,0.0021474562777780383,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-10-01,2021-10-31,0,1770,0,-2.168404344971009e-19,0.0021656156482259964,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-11-01,2021-11-30,0,1756,0,0,0.002182843688242442,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
11,2021-12-01,2021-12-31,0,1741,0,-2.168404344971009e-19,0.0022016090924905545,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
12,2017-01-01,2017-12-31,0,2709,0,0,0.0014160277624052729,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
12,2018-01-01,2018-12-31,0,2518,0,1.0842021724855044e-19,0.0015232753063273577,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
12,2019-01-01,2019-12-31,0,2413,0,-1.0842021724855044e-19,0.001589454205477167,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
12,2020-01-01,2020-12-31,0,2248,0,2.168404344971009e-19,0.0017059188628252378,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
12,2021-01-01,2021-12-31,0,2006,0,0,0.0019113243006481516,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,0 to 19,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-01-01,2017-01-31,5,6126,8.161932745674175e-4,3.4867778368898885e-4,0.0019093673735436827,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-02-01,2017-02-28,5,6085,8.216926869350862e-4,3.510274639116431e-4,0.0019222225318888686,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-03-01,2017-03-31,NA,6031,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-04-01,2017-04-30,NA,6038,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-05-01,2017-05-31,NA,6033,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-06-01,2017-06-30,5,5956,8.394895903290799e-4,3.586314034371413e-4,0.0019638227954423383,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-07-01,2017-07-31,5,5904,8.468834688346884e-4,3.6179053998833244e-4,0.0019811055781917097,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-08-01,2017-08-31,5,5928,8.434547908232119e-4,3.603255890307184e-4,0.0019730912625123666,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-09-01,2017-09-30,5,5869,8.519338899301414e-4,3.63948406652606e-4,0.001992910520622707,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-10-01,2017-10-31,5,5874,8.512087163772557e-4,3.636385653607101e-4,0.001991215494189106,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-11-01,2017-11-30,NA,5867,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2017-12-01,2017-12-31,NA,5779,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-01-01,2018-01-31,NA,5714,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-02-01,2018-02-28,NA,5727,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-03-01,2018-03-31,NA,5727,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-04-01,2018-04-30,NA,5721,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-05-01,2018-05-31,NA,5719,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-06-01,2018-06-30,NA,5681,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-07-01,2018-07-31,NA,5613,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-08-01,2018-08-31,NA,5603,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-09-01,2018-09-30,NA,5567,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-10-01,2018-10-31,NA,5576,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-11-01,2018-11-30,NA,5520,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2018-12-01,2018-12-31,NA,5513,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-01-01,2019-01-31,NA,5532,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-02-01,2019-02-28,NA,5533,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-03-01,2019-03-31,NA,5521,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-04-01,2019-04-30,NA,5505,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-05-01,2019-05-31,NA,5492,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-06-01,2019-06-30,NA,5441,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-07-01,2019-07-31,NA,5417,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-08-01,2019-08-31,NA,5323,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-09-01,2019-09-30,NA,5354,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-10-01,2019-10-31,NA,5357,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-11-01,2019-11-30,NA,5275,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2019-12-01,2019-12-31,NA,5209,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-01-01,2020-01-31,NA,5120,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-02-01,2020-02-29,NA,5077,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-03-01,2020-03-31,NA,5054,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-04-01,2020-04-30,NA,5007,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-05-01,2020-05-31,NA,5026,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-06-01,2020-06-30,NA,5035,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-07-01,2020-07-31,NA,5013,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-08-01,2020-08-31,NA,4986,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-09-01,2020-09-30,NA,4904,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-10-01,2020-10-31,NA,4869,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-11-01,2020-11-30,NA,4794,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2020-12-01,2020-12-31,NA,4786,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-01-01,2021-01-31,NA,4709,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-02-01,2021-02-28,NA,4657,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-03-01,2021-03-31,NA,4603,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-04-01,2021-04-30,NA,4548,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-05-01,2021-05-31,NA,4485,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-06-01,2021-06-30,NA,4350,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-07-01,2021-07-31,NA,4329,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-08-01,2021-08-31,NA,4315,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-09-01,2021-09-30,NA,4311,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-10-01,2021-10-31,NA,4274,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-11-01,2021-11-30,NA,4230,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
13,2021-12-01,2021-12-31,NA,4199,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
14,2017-01-01,2017-12-31,8,6618,0.0012088244182532487,6.126643014224092e-4,0.0023837014291802306,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
14,2018-01-01,2018-12-31,NA,6159,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
14,2019-01-01,2019-12-31,NA,5974,NA,NA,NA,FALSE,TRUE,TRUE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,20 to 39,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
