group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,result_type
cohort_name,simvastatin,age_group,20 to 39,cumulative_quantity,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,q25,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,median,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,q75,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,q95,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,max,450,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,mean,55.3929577464789,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,sd,34.943881237096,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,count_missing,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_quantity,NA,numeric,percentage_missing,0.0351988736360436,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,q75,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,q95,6,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,max,27,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,mean,2.0355508623724,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,sd,2.02409859635884,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,max,66.6666666666667,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,mean,0.0351988736360436,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,sd,1.39819245337947,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,min,2.75862068965517,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,q25,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,q75,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,max,160,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,mean,21.5832148060778,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,sd,13.4053247850829,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,count_missing,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.0351988736360436,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,min,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,q05,300,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,q25,600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,median,1800,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,q75,3600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,q95,12000,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,max,92720,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,mean,3248.20184039825,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,sd,4901.08325535463,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,20 to 39,cumulative_dose_milligram,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number subjects,NA,numeric,count,22338,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number records,NA,NA,count,22338,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,q25,56,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,q75,239,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,q95,672,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,max,1459,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,mean,189.060390366192,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,sd,221.970466935342,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,duration,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,median,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,q75,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,q95,14,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,max,61,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,mean,3.98903214253738,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,sd,5.21517269835506,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_exposures,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,q25,60,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,q75,270,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,q95,720,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,max,1980,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,mean,200.890471710792,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,sd,232.532621941848,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,count_missing,15,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,cumulative_quantity,NA,numeric,percentage_missing,0.067150147730325,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,q25,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,median,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,q75,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,q95,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,max,360,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,mean,57.5852412742506,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,sd,33.3773980786942,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,count_missing,19,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_quantity,NA,numeric,percentage_missing,0.085056853791745,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,q75,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,q95,7,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,max,33,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,mean,2.33190079684842,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,sd,2.56418948449853,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,mean,0.103348396957117,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,sd,2.87719530497479,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,min,1.33333333333333,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,q25,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,q75,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,max,600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,mean,23.1718498673063,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,sd,14.6493727660591,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,count_missing,19,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group,40 to 59,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.085056853791745,PHARMETRICS,Summary drug use
