analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_lookback_days,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
11,2021-02-01,2021-02-28,259,608912,4.2534881887694773e-4,3.766142211053634e-4,4.803867358257017e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-03-01,2021-03-31,272,612686,4.439468177826815e-4,3.942391526243164e-4,4.999187422026618e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-04-01,2021-04-30,281,613202,4.582502992488609e-4,4.077214359322442e-4,5.150379713730639e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-05-01,2021-05-31,282,610911,4.616057003393293e-4,4.1079199290955284e-4,5.187016456223406e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-06-01,2021-06-30,275,608618,4.5184335658820477e-4,4.0151209612013396e-4,5.084806466529118e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-07-01,2021-07-31,282,609013,4.630443028309741e-4,4.120722643065728e-4,5.203181396443322e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-08-01,2021-08-31,281,612961,4.5843047110664465e-4,4.0788174499863e-4,5.152404645460876e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-09-01,2021-09-30,292,609075,4.7941550712145466e-4,4.2750103539972964e-4,5.376309291465015e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-10-01,2021-10-31,283,607848,4.6557692054592593e-4,4.144115067405723e-4,5.230561785642823e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-11-01,2021-11-30,277,606254,4.5690420186918353e-4,4.061825714236716e-4,5.139563870735519e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
11,2021-12-01,2021-12-31,295,606444,0.00048644227661581284,4.340202884477188e-4,5.451924619715066e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
12,2018-01-01,2018-12-31,1707,1320077,0.0012931063869759112,0.0012332371397906665,0.0013558781260923222,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
12,2019-01-01,2019-12-31,1224,1212592,0.0010094079459537916,9.544463730112528e-4,0.0010675310864124835,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
12,2020-01-01,2020-12-31,852,1113004,7.654959011827451e-4,7.158089002489238e-4,8.186290391839415e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
12,2021-01-01,2021-12-31,512,767350,6.672313807258748e-4,6.11901566578574e-4,7.275606258132161e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,6,Denominator cohort 6,20 to 39,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-01-01,2018-01-31,49626,2534962,0.019576624817255642,0.0194068067701343,0.019747898920771976,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-02-01,2018-02-28,48502,2527065,0.0191930164044059,0.019024583659137582,0.019362910922458468,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-03-01,2018-03-31,48418,2524437,0.019179722052877532,0.019011259538160567,0.019349647902577483,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-04-01,2018-04-30,44677,2404915,0.01857737175742178,0.018407484398378766,0.018748797102004982,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-05-01,2018-05-31,44547,2412368,0.01846608809269564,0.018296963838866868,0.01863674593488884,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-06-01,2018-06-30,44138,2409857,0.018315609598411855,0.018147078893734212,0.018485675969148272,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-07-01,2018-07-31,43624,2385282,0.01828882287293494,0.018119552378054703,0.01845964494173411,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-08-01,2018-08-31,42653,2369056,0.018004217713722258,0.017835679906583867,0.01817431864469315,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-09-01,2018-09-30,42156,2373675,0.01775980283737243,0.017592559893442942,0.01792860665451419,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-10-01,2018-10-31,42181,2358056,0.017888039978694315,0.01771964996543842,0.01805800078604866,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-11-01,2018-11-30,41886,2361845,0.017734440659738466,0.01756689952734192,0.017903550565931476,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2018-12-01,2018-12-31,41766,2360299,0.017695215733260914,0.017527803011842556,0.017864198383702984,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-01-01,2019-01-31,36665,2315499,0.01583459979900661,0.015674609554605853,0.015996196520768544,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-02-01,2019-02-28,35908,2309891,0.01554532226845336,0.015386593204159863,0.015705662672502757,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-03-01,2019-03-31,35843,2302371,0.01556786460566086,0.015408763821555461,0.01572858191724565,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-04-01,2019-04-30,34832,2197490,0.015850811607788888,0.01568652027183243,0.01601679563487848,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-05-01,2019-05-31,34728,2195788,0.0158157344880289,0.01565155982677089,0.015981603275189438,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-06-01,2019-06-30,31623,2066226,0.015304714973095877,0.015138226442947439,0.015473005758676555,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-07-01,2019-07-31,30935,2031612,0.015226824807098993,0.015059355229472,0.01539612764094685,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-08-01,2019-08-31,30437,2029386,0.014998132440058225,0.01483182249954763,0.01516627851344396,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-09-01,2019-09-30,30200,2026010,0.014906145576774053,0.01474020429863696,0.015073926396209242,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-10-01,2019-10-31,30086,2012048,0.014952923588304056,0.014786152116667011,0.01512154718753716,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-11-01,2019-11-30,29986,2009245,0.014924013746457002,0.0147572865246697,0.015092595790193336,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2019-12-01,2019-12-31,29972,2010300,0.014909217529721932,0.014742615696352176,0.015077673268184764,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-01-01,2020-01-31,26990,1966419,0.013725457290638465,0.013563785214235447,0.01388902926729893,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-02-01,2020-02-29,26945,1985626,0.013570027789724751,0.013410041498076201,0.013731896205290238,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-03-01,2020-03-31,27325,1986457,0.01375564635932215,0.013594611600605018,0.013918561736697673,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-04-01,2020-04-30,26981,1965613,0.013726506692823054,0.013564795533479192,0.013890118527375567,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-05-01,2020-05-31,23557,1551319,0.015185142449747602,0.014993904375096588,0.015378781567252066,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-06-01,2020-06-30,23728,1561727,0.015193436496903748,0.015002781179943936,0.015386476814403036,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-07-01,2020-07-31,23532,1557134,0.015112379538305631,0.014921950481945575,0.015305201030039196,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-08-01,2020-08-31,22168,1475974,0.015019234756167791,0.014824271723097037,0.015216722262961908,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-09-01,2020-09-30,22231,1473642,0.015085753527654613,0.014890209383150924,0.015283825793986473,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-10-01,2020-10-31,22149,1470920,0.015057922932586409,0.014862378177921793,0.01525600063282845,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-11-01,2020-11-30,22092,1480585,0.01492112914827585,0.0147270994105707,0.015117676006811562,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2020-12-01,2020-12-31,24594,1653492,0.014873975803934946,0.014690595345474925,0.015059610385566089,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-01-01,2021-01-31,20143,1500813,0.013421392272055212,0.01323853557810895,0.013606739838482358,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-02-01,2021-02-28,19592,1477937,0.013256316067599633,0.013073188651357334,0.013441973768905593,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-03-01,2021-03-31,19723,1483934,0.013291022377005985,0.013108025262519668,0.013476539371291799,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-04-01,2021-04-30,19662,1484696,0.013243115088880148,0.01306049255392518,0.013428256458251152,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-05-01,2021-05-31,19581,1482853,0.013204950187240407,0.01302247682734922,0.013389945709872718,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-06-01,2021-06-30,19560,1481915,0.01319913760235911,0.013016646826049694,0.013384152167980681,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-07-01,2021-07-31,19627,1486956,0.013199449075830086,0.013017263637978331,0.013384149745389012,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-08-01,2021-08-31,19680,1486751,0.01323691727801091,0.013054462574322648,0.013421887366597298,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-09-01,2021-09-30,19561,1484278,0.013178798041876253,0.012996591266356721,0.013363524694077053,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-10-01,2021-10-31,19487,1481031,0.013157725935513842,0.012975465891559922,0.013342511490003556,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-11-01,2021-11-30,19341,1478552,0.01308104145136593,0.012899158813009848,0.013265454233090064,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
13,2021-12-01,2021-12-31,19202,1479520,0.012978533578457878,0.012797419580929859,0.013162176596276923,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
14,2018-01-01,2018-12-31,68525,2913971,0.023516019891755956,0.02334265875408012,0.023690637315905004,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
14,2019-01-01,2019-12-31,50867,2633175,0.01931774378839234,0.019152197917990096,0.01948469216215972,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
14,2020-01-01,2020-12-31,40542,2449527,0.016550950448800932,0.016391937256242037,0.01671147997222966,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
14,2021-01-01,2021-12-31,28301,1718956,0.016464063070840675,0.01627491065543719,0.01665537665760516,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,7,Denominator cohort 7,40 to 59,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-01-01,2018-01-31,28716,1195992,0.024010194048120725,0.023737369414394412,0.024286076376824308,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-02-01,2018-02-28,28089,1192255,0.023559557309468192,0.023288837214898026,0.023833347586917217,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-03-01,2018-03-31,27964,1190301,0.023493217261852255,0.023222651162278913,0.023766859012502386,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-04-01,2018-04-30,26727,1149134,0.023258384139708686,0.022984397073919895,0.023535558609513535,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-05-01,2018-05-31,26591,1151975,0.023082966210204215,0.022810331094987386,0.023358782038608226,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-06-01,2018-06-30,26357,1150494,0.02290928940090083,0.022637490379114465,0.023184274390104877,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-07-01,2018-07-31,26013,1139731,0.022823806670170418,0.022551236022214993,0.02309959394822297,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-08-01,2018-08-31,25400,1132492,0.02242841450535633,0.022157318191922487,0.02270275069219624,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-09-01,2018-09-30,25065,1134166,0.022099939515026902,0.021831000662288918,0.02237211568432128,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-10-01,2018-10-31,25049,1127526,0.022215895686662657,0.02194547566645549,0.022489571297798622,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-11-01,2018-11-30,24860,1128915,0.022021144195975784,0.021752057570248926,0.02229348373240676,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2018-12-01,2018-12-31,24836,1128122,0.022015349403699244,0.021746203637241186,0.02228775040691319,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-01-01,2019-01-31,21969,1106878,0.0198477158277606,0.019589540754766502,0.020109223659786832,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-02-01,2019-02-28,21598,1103736,0.01956808512180449,0.019311348770050266,0.019828165666361815,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-03-01,2019-03-31,21537,1099652,0.019585286981699666,0.019327965865197146,0.01984596459078347,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-04-01,2019-04-30,20886,1050596,0.01988014422289824,0.019614975413909462,0.020148824094010163,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-05-01,2019-05-31,20805,1049364,0.019826294784269328,0.01956132620618167,0.020094778940865286,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-06-01,2019-06-30,18965,989542,0.019165432088784507,0.01889715323922046,0.019437444178618608,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-07-01,2019-07-31,18508,974310,0.018996007430899815,0.018726837407950617,0.019268970393970398,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-08-01,2019-08-31,18144,972879,0.01864980125997169,0.01838287185383616,0.01892053191922424,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-09-01,2019-09-30,17975,971406,0.018504106418943265,0.018238009694640494,0.018774011312709806,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-10-01,2019-10-31,17901,964393,0.0185619348128823,0.01829446697567968,0.0188332380514936,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
15,2019-11-01,2019-11-30,17834,962970,0.01851978774001267,0.018252424368098673,0.018790992517225012,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
