cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,0 to 0,binary,count,42
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,0 to 0,binary,percentage,1.47835269271383
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,0 to 0,binary,count,2798
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,0 to 0,binary,percentage,98.4864484336501
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,1 to 30,binary,count,25
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,1 to 30,binary,percentage,0.879971840901091
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,1 to 30,binary,count,11
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,1 to 30,binary,percentage,0.38718760999648
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,1 to 30,binary,count,19
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,1 to 30,binary,percentage,0.668778599084829
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,1 to 30,binary,count,2781
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,1 to 30,binary,percentage,97.8880675818374
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,31 to 90,binary,count,33
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,31 to 90,binary,percentage,1.16156282998944
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,31 to 90,binary,count,13
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,31 to 90,binary,percentage,0.457585357268567
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,31 to 90,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,31 to 90,binary,percentage,0.246392115452306
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,31 to 90,binary,count,31
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,31 to 90,binary,percentage,1.09116508271735
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,31 to 90,binary,count,2752
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,31 to 90,binary,percentage,96.8673002463921
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,91 to 180,binary,count,25
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,91 to 180,binary,percentage,0.879971840901091
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,91 to 180,binary,count,32
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,91 to 180,binary,percentage,1.1263639563534
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,91 to 180,binary,count,12
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,91 to 180,binary,percentage,0.422386483632524
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,91 to 180,binary,count,50
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,91 to 180,binary,percentage,1.75994368180218
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,91 to 180,binary,count,2717
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,91 to 180,binary,percentage,95.6353396691306
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,lovastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pitavastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,181 to 365,binary,count,26
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,ezetimibe,181 to 365,binary,percentage,0.915170714537135
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,181 to 365,binary,count,48
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,rosuvastatin,181 to 365,binary,percentage,1.68954593453009
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,evolocumab,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,alirocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,fluvastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,181 to 365,binary,count,87
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,atorvastatin,181 to 365,binary,percentage,3.0623020063358
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,181 to 365,binary,count,22
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,pravastatin,181 to 365,binary,percentage,0.77437521999296
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,181 to 365,binary,count,2657
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,20 to 39,unexposed,181 to 365,binary,percentage,93.523407250968
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,number subjects,NA,numeric,count,22338
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,number records,NA,NA,count,22338
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,lovastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,lovastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,ezetimibe,0 to 0,binary,count,242
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,ezetimibe,0 to 0,binary,percentage,1.08335571671591
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,rosuvastatin,0 to 0,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,rosuvastatin,0 to 0,binary,percentage,0.031336735607485
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,0 to 0,binary,count,33
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,0 to 0,binary,percentage,0.147730325006715
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pravastatin,0 to 0,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pravastatin,0 to 0,binary,percentage,0.022383382576775
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,unexposed,0 to 0,binary,count,22049
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,unexposed,0 to 0,binary,percentage,98.7062404870624
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,1 to 30,binary,count,229
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,1 to 30,binary,percentage,1.0251589220163
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,evolocumab,1 to 30,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,evolocumab,1 to 30,binary,percentage,0.031336735607485
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,rosuvastatin,1 to 30,binary,count,136
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,rosuvastatin,1 to 30,binary,percentage,0.60882800608828
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pravastatin,1 to 30,binary,count,58
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pravastatin,1 to 30,binary,percentage,0.25964723789059
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,lovastatin,1 to 30,binary,count,10
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,lovastatin,1 to 30,binary,percentage,0.04476676515355
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pitavastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,pitavastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,ezetimibe,1 to 30,binary,count,136
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,ezetimibe,1 to 30,binary,percentage,0.60882800608828
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,fluvastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,fluvastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,unexposed,1 to 30,binary,count,21770
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,unexposed,1 to 30,binary,percentage,97.4572477392784
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,alirocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,31 to 90,binary,count,409
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,atorvastatin,31 to 90,binary,percentage,1.8309606947802
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group,40 to 59,rosuvastatin,31 to 90,binary,count,194
